Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\obj\Debug\net8.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Admin/HandleUsersAdmin_razor.g.cs,2276,20,T:System.Net.Http.HttpContent,,,,,var roleError = await roleResponse.Content.ReadAsStringAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\obj\Debug\net8.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Admin/HandleUsersAdmin_razor.g.cs,2258,16,T:System.Net.Http.HttpContent,,,,,var updateError = await updateResponse.Content.ReadAsStringAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\obj\Debug\net8.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Admin/HandleUsersAdmin_razor.g.cs,2218,16,T:System.Net.Http.HttpContent,,,,,var error = await response.Content.ReadAsStringAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\obj\Debug\net8.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Admin/HandleUsersAdmin_razor.g.cs,2186,16,T:System.Net.Http.HttpContent,,,,,var error = await response.Content.ReadAsStringAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\obj\Debug\net8.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Admin/HandleUsersAdmin_razor.g.cs,2150,16,T:System.Net.Http.HttpContent,,,,,var error = await response.Content.ReadAsStringAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\obj\Debug\net8.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Admin/HandleUsersAdmin_razor.g.cs,2094,16,T:System.Net.Http.HttpContent,,,,,var content = await response.Content.ReadAsStringAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\obj\Debug\net8.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Admin/HandleUsersAdmin_razor.g.cs,1937,20,T:System.Net.Http.HttpContent,,,,,var errorContent = await response.Content.ReadAsStringAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\obj\Debug\net8.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Admin/HandleUsersAdmin_razor.g.cs,1929,20,T:System.Net.Http.HttpContent,,,,,var content = await response.Content.ReadAsStringAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\obj\Debug\net8.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Admin/HandleCustomPages_razor.g.cs,2982,20,T:System.Net.Http.HttpContent,,,,,var error = await response.Content.ReadAsStringAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\obj\Debug\net8.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Admin/HandleCustomPages_razor.g.cs,2948,16,T:System.Net.Http.HttpContent,,,,,var error = await response.Content.ReadAsStringAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\obj\Debug\net8.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Admin/HandleCustomPages_razor.g.cs,2910,16,T:System.Net.Http.HttpContent,,,,,var error = await response.Content.ReadAsStringAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\obj\Debug\net8.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Admin/HandleCustomPages_razor.g.cs,2889,16,T:System.Net.Http.HttpContent,,,,,var created = await response.Content.ReadFromJsonAsync<KronoxFront.DTOs.CustomPageDto>();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\obj\Debug\net8.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Admin/HandleCustomPages_razor.g.cs,2755,16,T:System.Net.Http.HttpContent,,,,,var dtos = await response.Content.ReadFromJsonAsync<List<KronoxFront.DTOs.CustomPageDto>>();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\obj\Debug\net8.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Admin/NavigationAdmin_razor.g.cs,1111,20,T:System.Net.Http.HttpContent,,,,,var error = await response.Content.ReadAsStringAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\obj\Debug\net8.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Admin/NavigationAdmin_razor.g.cs,992,16,T:System.Net.Http.HttpContent,,,,,navigationPages = await response.Content.ReadFromJsonAsync<List<NavigationPageDto>>() ?? new();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\obj\Debug\net8.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Admin/NavigationAdmin_razor.g.cs,939,16,T:System.Net.Http.HttpContent,,,,,var dtos = await response.Content.ReadFromJsonAsync<List<NavigationConfigDto>>() ?? new();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\obj\Debug\net8.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Shared/Security/RequirePageEnabled_razor.g.cs,125,16,T:System.Net.Http.HttpContent,,,,,var dto = await resp.Content.ReadFromJsonAsync<NavigationConfigDto>();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\obj\Debug\net8.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Shared/Admin/NavigationButtonManager_razor.g.cs,899,8,T:System.Uri,,,,,"return Uri.TryCreate(url, UriKind.Absolute, out var u) && (u.Scheme == Uri.UriSchemeHttp || u.Scheme == Uri.UriSchemeHttps);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\obj\Debug\net8.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Shared/Admin/NavigationButtonManager_razor.g.cs,899,8,T:System.Uri,,,,,"return Uri.TryCreate(url, UriKind.Absolute, out var u) && (u.Scheme == Uri.UriSchemeHttp || u.Scheme == Uri.UriSchemeHttps);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\obj\Debug\net8.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Shared/Admin/NavigationButtonManager_razor.g.cs,899,8,T:System.Uri,,,,,"return Uri.TryCreate(url, UriKind.Absolute, out var u) && (u.Scheme == Uri.UriSchemeHttp || u.Scheme == Uri.UriSchemeHttps);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\obj\Debug\net8.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Shared/Admin/NavigationButtonManager_razor.g.cs,899,8,"M:System.Uri.TryCreate(System.String,System.UriKind,System.Uri@)",,,,,"return Uri.TryCreate(url, UriKind.Absolute, out var u) && (u.Scheme == Uri.UriSchemeHttp || u.Scheme == Uri.UriSchemeHttps);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\obj\Debug\net8.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Shared/Admin/NavigationSettings_razor.g.cs,1767,20,T:System.Net.Http.HttpContent,,,,,var err = await putResp.Content.ReadAsStringAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\obj\Debug\net8.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Shared/Admin/NavigationSettings_razor.g.cs,1743,20,T:System.Net.Http.HttpContent,,,,,var dto = await getResp.Content.ReadFromJsonAsync<NavigationConfigDto>();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\obj\Debug\net8.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Shared/Admin/NavigationSettings_razor.g.cs,1734,20,T:System.Net.Http.HttpContent,,,,,var err = await postResp.Content.ReadAsStringAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\obj\Debug\net8.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Shared/Admin/NavigationSettings_razor.g.cs,1669,16,T:System.Net.Http.HttpContent,,,,,var err = await resp.Content.ReadAsStringAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\obj\Debug\net8.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Shared/Admin/NavigationSettings_razor.g.cs,1429,16,T:System.Net.Http.HttpContent,,,,,customPage = await pageResponse.Content.ReadFromJsonAsync<CustomPageDto>();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\obj\Debug\net8.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Shared/Admin/NavigationSettings_razor.g.cs,1393,16,T:System.Net.Http.HttpContent,,,,,var dto = await navResponse.Content.ReadFromJsonAsync<NavigationConfigDto>();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\obj\Debug\net8.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Shared/Content/DocumentSection_razor.g.cs,1410,8,T:System.Uri,,,,,var uri = new Uri(Navigation.Uri);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\obj\Debug\net8.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Shared/Content/DocumentSection_razor.g.cs,1410,8,M:System.Uri.#ctor(System.String),,,,,var uri = new Uri(Navigation.Uri);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\obj\Debug\net8.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Shared/Forms/ContactFormSection_razor.g.cs,1174,16,T:System.Net.Http.HttpContent,,,,,var errorContent = await response.Content.ReadAsStringAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\obj\Debug\net8.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Shared/Layout/PageStatusText_razor.g.cs,190,16,T:System.Net.Http.HttpContent,,,,,navigationStatus = await response.Content.ReadFromJsonAsync<NavigationConfigDto>();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\obj\Debug\net8.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Shared/Layout/NavigationButtons_razor.g.cs,228,8,T:System.Uri,,,,,"return Uri.TryCreate(url, UriKind.Absolute, out var uri)              && (uri.Scheme == Uri.UriSchemeHttp || uri.Scheme == Uri.UriSchemeHttps);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\obj\Debug\net8.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Shared/Layout/NavigationButtons_razor.g.cs,228,8,T:System.Uri,,,,,"return Uri.TryCreate(url, UriKind.Absolute, out var uri)              && (uri.Scheme == Uri.UriSchemeHttp || uri.Scheme == Uri.UriSchemeHttps);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\obj\Debug\net8.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Shared/Layout/NavigationButtons_razor.g.cs,228,8,T:System.Uri,,,,,"return Uri.TryCreate(url, UriKind.Absolute, out var uri)              && (uri.Scheme == Uri.UriSchemeHttp || uri.Scheme == Uri.UriSchemeHttps);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\obj\Debug\net8.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Shared/Layout/NavigationButtons_razor.g.cs,228,8,"M:System.Uri.TryCreate(System.String,System.UriKind,System.Uri@)",,,,,"return Uri.TryCreate(url, UriKind.Absolute, out var uri)              && (uri.Scheme == Uri.UriSchemeHttp || uri.Scheme == Uri.UriSchemeHttps);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Middleware\PageAuthorizationMiddleware.cs,113,20,T:System.Net.Http.HttpContent,,,,,var json = await navResponse.Content.ReadAsStringAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Middleware\PageAuthorizationMiddleware.cs,67,16,T:System.Net.Http.HttpContent,,,,,var customPageJson = await customPageResponse.Content.ReadAsStringAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Services\ApiAuthHandler.cs,81,12,T:System.Uri,,,,,"_logger.LogWarning(""Anrop till {Url} misslyckades med statuskod {StatusCode}"",                  request.RequestUri, response.StatusCode);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Services\ApiAuthHandler.cs,71,16,T:System.Uri,,,,,"_logger.LogWarning(""Inga användarroller hittades för anrop till {Url}"", request.RequestUri);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Services\ApiAuthHandler.cs,42,12,T:System.Uri,,,,,"_logger.LogWarning(""HttpContext saknas vid anrop till {Url}"", request.RequestUri);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Services\DocumentService.cs,199,12,T:System.Net.Http.HttpContent,,,,,var cd = res.Content.Headers.ContentDisposition;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Services\DocumentService.cs,197,12,T:System.Net.Http.HttpContent,,,,,var stream = await res.Content.ReadAsStreamAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Services\DocumentService.cs,197,12,M:System.Net.Http.HttpContent.ReadAsStreamAsync,,,,,var stream = await res.Content.ReadAsStreamAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Services\DocumentService.cs,51,20,T:System.Net.Http.HttpContent,,,,,var dtos = await response.Content.ReadFromJsonAsync<List<DocumentDto>>();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Services\CmsService.cs,1734,8,T:System.Net.Http.HttpContent,,,,,return await res.Content.ReadFromJsonAsync<PageImageViewModel>();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Services\CmsService.cs,1728,12,T:System.Net.Http.HttpContent,,,,,var err = await res.Content.ReadAsStringAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Services\CmsService.cs,1711,12,P:System.Uri.AbsolutePath,,,,,sourceUrl = abs.AbsolutePath;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Services\CmsService.cs,1710,8,T:System.Uri,,,,,"if (Uri.TryCreate(sourceUrl, UriKind.Absolute, out var abs))              sourceUrl = abs.AbsolutePath;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Services\CmsService.cs,1710,8,"M:System.Uri.TryCreate(System.String,System.UriKind,System.Uri@)",,,,,"if (Uri.TryCreate(sourceUrl, UriKind.Absolute, out var abs))              sourceUrl = abs.AbsolutePath;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Services\CmsService.cs,1677,12,T:System.Net.Http.HttpContent,,,,,var json = await resp.Content.ReadAsStringAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Services\CmsService.cs,1480,16,T:System.Net.Http.HttpContent,,,,,var pages = await custResp.Content.ReadFromJsonAsync<List<CustomPageDto>>();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Services\CmsService.cs,1458,16,T:System.Net.Http.HttpContent,,,,,var navItems = await navResp.Content.ReadFromJsonAsync<List<NavigationConfigDto>>();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Services\CmsService.cs,1439,24,T:System.Net.Http.HttpContent,,,,,await rs.Content.CopyToAsync(fs);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Services\CmsService.cs,1432,20,T:System.Uri,,,,,"var apiUrl = img.Url.StartsWith(""http"")                          ? img.Url                          : $""{_http.BaseAddress}{rel}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Services\CmsService.cs,1414,20,T:System.Net.Http.HttpContent,,,,,await rs.Content.CopyToAsync(fs);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Services\CmsService.cs,1407,16,T:System.Uri,,,,,"var apiUrl = logo.Url.StartsWith(""http"")                      ? logo.Url                      : $""{_http.BaseAddress}{logo.Url.TrimStart('/')}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Services\CmsService.cs,1371,16,T:System.Net.Http.HttpContent,,,,,var json = await response.Content.ReadAsStringAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Services\CmsService.cs,1348,12,T:System.Net.Http.HttpContent,,,,,var dtos = await response.Content.ReadFromJsonAsync<List<CustomPageDto>>();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Services\CmsService.cs,1268,16,T:System.Net.Http.HttpContent,,,,,var resultDto = await response.Content.ReadFromJsonAsync<EmailListDto>();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Services\CmsService.cs,1229,16,T:System.Net.Http.HttpContent,,,,,var emailListsDto = await response.Content.ReadFromJsonAsync<List<EmailListDto>>();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Services\CmsService.cs,1144,16,T:System.Net.Http.HttpContent,,,,,var resultDto = await response.Content.ReadFromJsonAsync<ContactPagePersonDto>();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Services\CmsService.cs,1103,16,T:System.Net.Http.HttpContent,,,,,var contactPersonsDto = await response.Content.ReadFromJsonAsync<List<ContactPagePersonDto>>();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Services\CmsService.cs,1027,16,T:System.Net.Http.HttpContent,,,,,var contactInfoDto = await response.Content.ReadFromJsonAsync<ContactPageInfoDto>();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Services\CmsService.cs,989,20,T:System.Text.Json.JsonDocument,,,,,var existing = JsonDocument.Parse(pageContent.Metadata);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Services\CmsService.cs,989,20,T:System.Text.Json.JsonDocument,,,,,var existing = JsonDocument.Parse(pageContent.Metadata);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Services\CmsService.cs,899,16,T:System.Text.Json.JsonDocument,,,,,var metadata = JsonDocument.Parse(pageContent.Metadata);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Services\CmsService.cs,899,16,T:System.Text.Json.JsonDocument,,,,,var metadata = JsonDocument.Parse(pageContent.Metadata);
